basarea,uparea,rchindex,rchid,dsrch_nrch,dsrch_rchid,start_lat,end_lat,start_lon,end_lon,numuprch,uprch_nrch1,uprch_nrch2,uprch_nrch3,uprch_nrch4,uprch_nrch5,uprch_nrch6,uprch_nrch7,uprch_nrch8,uprch_nrch9,uprch_nrch10,uprch_rchid1,uprch_rchid2,uprch_rchid3,uprch_rchid4,uprch_rchid5,uprch_rchid6,uprch_rchid7,uprch_rchid8,uprch_rchid9,uprch_rchid10,rchslope,rchman_n,rchwidth,rchlength,,,
803904,8670000,337,15363277,327,15367165,-45.831,-45.839,168.125,168.123,2,407,408,-999,-999,-999,-999,-999,-999,-999,-999,15352373,15351821,-999,-999,-999,-999,-999,-999,-999,-999,0.0062,0.024,4.35,936,,,
571136,4548000,338,15341165,327,15367165,-45.837,-45.839,168.116,168.123,2,496,497,-999,-999,-999,-999,-999,-999,-999,-999,15313989,15324381,-999,-999,-999,-999,-999,-999,-999,-999,0.0073,0.024,3.11,629,,,
3084672,7808000,339,15365677,71,15367533,-45.929,-45.95,168.087,168.109,2,476,477,-999,-999,-999,-999,-999,-999,-999,-999,15336885,15320397,-999,-999,-999,-999,-999,-999,-999,-999,0.0142,0.024,4.12,3296,,,
4528768,4529000,340,15352013,71,15367533,-45.913,-45.95,168.089,168.109,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.008,0.024,3.1,3345,,,
6924416,11659000,341,15365357,274,15374749,-45.947,-45.945,168.22,168.181,2,474,475,-999,-999,-999,-999,-999,-999,-999,-999,15315109,15308957,-999,-999,-999,-999,-999,-999,-999,-999,0.0234,0.024,5.07,4274,,,
855168,855000,342,15301525,274,15374749,-45.938,-45.945,168.196,168.181,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0133,0.024,1.31,69,,,
8860672,8861000,343,15290692,321,15297636,-45.732,-45.703,168.261,168.241,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.013,0.024,4.39,4877,,,
3599168,3599000,344,15279996,321,15297636,-45.725,-45.703,168.256,168.241,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0055,0.024,2.76,2004,,,
353600,10620000,345,15361189,319,15369773,-46.031,-46.037,167.979,167.972,2,369,370,-999,-999,-999,-999,-999,-999,-999,-999,15356973,15357909,-999,-999,-999,-999,-999,-999,-999,-999,0.0074,0.024,4.83,919,,,
1474688,1475000,346,15305061,319,15369773,-46.028,-46.037,167.968,167.972,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0052,0.024,1.74,435,,,
683968,6137000,347,15287772,323,15304884,-45.723,-45.724,168.074,168.085,2,458,459,-999,-999,-999,-999,-999,-999,-999,-999,15280516,15260220,-999,-999,-999,-999,-999,-999,-999,-999,0.0108,0.024,3.63,1143,,,
5414848,5415000,348,15297668,323,15304884,-45.699,-45.724,168.025,168.085,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0503,0.024,3.41,5203,,,
2086912,11147000,349,15395222,20,15398374,-46.199,-46.199,168.029,168.053,2,395,396,-999,-999,-999,-999,-999,-999,-999,-999,15361750,15378966,-999,-999,-999,-999,-999,-999,-999,-999,0.0076,0.024,4.95,2581,,,
962240,962000,350,15330374,20,15398374,-46.194,-46.199,168.049,168.053,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0039,0.024,1.39,265,,,
177600,9049000,351,15300364,317,15129492,-45.669,-45.671,168.08,168.082,2,401,402,-999,-999,-999,-999,-999,-999,-999,-999,15290548,15264652,-999,-999,-999,-999,-999,-999,-999,-999,0.0024,0.024,4.44,439,,,
2982976,2983000,352,15275284,317,15129492,-45.677,-45.671,168.046,168.082,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.043,0.024,2.5,2356,,,
535488,10545000,353,15362829,300,15372117,-45.783,-45.778,168.012,168.018,2,377,378,-999,-999,-999,-999,-999,-999,-999,-999,15357821,15314525,-999,-999,-999,-999,-999,-999,-999,-999,0.0203,0.024,4.81,1052,,,
1346816,1347000,354,15297341,300,15372117,-45.775,-45.778,168.003,168.018,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0995,0.024,1.66,950,,,
53504,9106000,355,15287644,309,15301724,-45.63,-45.631,167.98,167.981,2,399,400,-999,-999,-999,-999,-999,-999,-999,-999,15279388,15286500,-999,-999,-999,-999,-999,-999,-999,-999,0.0666,0.024,4.46,142,,,
2397952,2398000,356,15255972,309,15301724,-45.626,-45.631,168.006,167.981,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.075,0.024,2.23,1172,,,
153408,7577000,357,15354517,96,15356005,-45.793,-45.795,168.132,168.138,2,415,416,-999,-999,-999,-999,-999,-999,-999,-999,15349509,15334765,-999,-999,-999,-999,-999,-999,-999,-999,0.0198,0.024,4.05,571,,,
3998912,3999000,358,15358413,96,15356005,-45.785,-45.795,168.123,168.138,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0286,0.024,2.91,3819,,,
7268928,7269000,359,15342125,315,15356805,-45.82,-45.828,168.019,168.058,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0588,0.024,3.97,1691,,,
4085952,4086000,360,15353093,315,15356805,-45.846,-45.828,168.03,168.058,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.057,0.024,2.94,3540,,,
5776320,5776000,361,15289964,288,15298692,-45.721,-45.715,167.907,167.966,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0589,0.024,3.52,4096,,,
5595968,5596000,362,15294020,288,15298692,-45.704,-45.715,167.934,167.966,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0286,0.024,3.46,522,,,
3834112,9477000,363,15425502,290,15425606,-46.089,-46.126,168.104,168.025,2,447,448,-999,-999,-999,-999,-999,-999,-999,-999,15421934,15274862,-999,-999,-999,-999,-999,-999,-999,-999,0.0019,0.024,4.55,7769,,,
1681216,1681000,364,15373214,290,15425606,-46.105,-46.126,168.073,168.025,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0019,0.024,1.86,3759,,,
6069184,6069000,365,15388214,119,15396638,-46.155,-46.126,167.926,167.951,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0083,0.024,3.61,3178,,,
4497728,4498000,366,15383622,119,15396638,-46.162,-46.126,167.943,167.951,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0012,0.024,3.09,2142,,,
6994112,6994000,367,15284820,294,15302108,-45.676,-45.705,167.848,167.879,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0667,0.024,3.89,2972,,,
3568320,3568000,368,15270708,294,15302108,-45.718,-45.705,167.869,167.879,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1871,0.024,2.74,1583,,,
1043904,6522000,369,15356973,345,15361189,-46.023,-46.031,167.984,167.979,2,460,461,-999,-999,-999,-999,-999,-999,-999,-999,15342245,15335077,-999,-999,-999,-999,-999,-999,-999,-999,0.0045,0.024,3.75,1088,,,
3744768,3745000,370,15357909,345,15361189,-46.004,-46.031,167.985,167.979,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0065,0.024,2.81,2316,,,
4809024,9397000,371,15359029,227,15377277,-45.98,-46.002,167.993,168.012,2,478,479,-999,-999,-999,-999,-999,-999,-999,-999,15335869,15268789,-999,-999,-999,-999,-999,-999,-999,-999,0.0114,0.024,4.53,3157,,,
1128832,1129000,372,15290149,227,15377277,-45.995,-46.002,167.994,168.012,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0178,0.024,1.51,853,,,
22912,7308000,373,15361245,265,15365549,-45.907,-45.907,168.149,168.147,2,419,420,-999,-999,-999,-999,-999,-999,-999,-999,15347701,15349045,-999,-999,-999,-999,-999,-999,-999,-999,0.0463,0.024,3.98,188,,,
3085824,3086000,374,15347445,265,15365549,-45.909,-45.907,168.15,168.147,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0155,0.024,2.54,1021,,,
283968,7944000,375,15360549,226,15384005,-45.954,-45.956,168.017,168.021,2,411,412,-999,-999,-999,-999,-999,-999,-999,-999,15355125,15265781,-999,-999,-999,-999,-999,-999,-999,-999,0.0221,0.024,4.15,457,,,
195840,2354000,376,15342445,226,15384005,-45.952,-45.956,168.024,168.021,2,514,515,-999,-999,-999,-999,-999,-999,-999,-999,15316525,15277861,-999,-999,-999,-999,-999,-999,-999,-999,0.0214,0.024,2.21,517,,,
4731200,8945000,377,15357821,353,15362829,-45.797,-45.783,168.016,168.012,2,488,489,-999,-999,-999,-999,-999,-999,-999,-999,15331421,15315861,-999,-999,-999,-999,-999,-999,-999,-999,0.0235,0.024,4.42,2586,,,
1064768,1065000,378,15314525,353,15362829,-45.78,-45.783,167.99,168.012,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1234,0.024,1.47,276,,,
1174656,7511000,379,15363301,284,15376117,-45.883,-45.874,168.212,168.199,2,439,440,-999,-999,-999,-999,-999,-999,-999,-999,15339157,15354613,-999,-999,-999,-999,-999,-999,-999,-999,0.0235,0.024,4.03,1660,,,
2602048,2602000,380,15323373,284,15376117,-45.864,-45.874,168.218,168.199,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0474,0.024,2.33,1682,,,
1688576,6663000,381,15297252,244,15307732,-45.62,-45.63,168.067,168.085,2,468,469,-999,-999,-999,-999,-999,-999,-999,-999,15288940,15275028,-999,-999,-999,-999,-999,-999,-999,-999,0.0106,0.024,3.79,2335,,,
3205440,3205000,382,15280932,244,15307732,-45.624,-45.63,168.052,168.085,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0066,0.024,2.6,493,,,
1341056,7299000,383,15395846,8,15399094,-46.249,-46.272,168.067,168.075,2,445,446,-999,-999,-999,-999,-999,-999,-999,-999,15384934,15299078,-999,-999,-999,-999,-999,-999,-999,-999,0.0059,0.024,3.97,2961,,,
2334976,2335000,384,15363006,8,15399094,-46.256,-46.272,168.06,168.075,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0099,0.024,2.2,1871,,,
5404352,5404000,385,15359469,65,15373877,-45.968,-45.979,168.11,168.109,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0083,0.024,3.4,1602,,,
3735296,3735000,386,15345885,65,15373877,-45.957,-45.979,168.077,168.109,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0065,0.024,2.81,639,,,
6283328,6283000,387,15288516,333,15302524,-45.627,-45.633,168.015,168.044,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0494,0.024,3.68,2662,,,
3171072,3171000,388,15283620,333,15302524,-45.621,-45.633,168.013,168.044,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1049,0.024,2.58,2806,,,
8162496,8162000,389,15361717,147,15316340,-45.779,-45.761,168.042,168.05,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0364,0.024,4.21,3147,,,
1099712,1100000,390,15284989,147,15316340,-45.759,-45.761,168.041,168.05,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0582,0.024,1.49,350,,,
4859520,4860000,391,15346069,123,15376245,-45.763,-45.782,168.25,168.237,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0183,0.024,3.22,1986,,,
4590464,4590000,392,15360637,123,15376245,-45.775,-45.782,168.286,168.237,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0063,0.024,3.13,2377,,,
6434048,6434000,393,15394398,28,15395262,-46.194,-46.182,167.967,168.041,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0273,0.024,3.72,5004,,,
2784704,2785000,394,15378582,28,15395262,-46.183,-46.182,168.003,168.041,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.00E-04,0.024,2.41,1394,,,
2212480,5070000,395,15361750,349,15395222,-46.204,-46.199,167.988,168.029,2,504,505,-999,-999,-999,-999,-999,-999,-999,-999,15312086,15296326,-999,-999,-999,-999,-999,-999,-999,-999,0.0242,0.024,3.29,4080,,,
3989760,3990000,396,15378966,349,15395222,-46.209,-46.199,167.997,168.029,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.013,0.024,2.91,1763,,,
4588160,4588000,397,15357917,331,15365061,-46.017,-46.046,167.902,167.923,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0107,0.024,3.13,298,,,
1749632,4539000,398,15346701,331,15365061,-46.036,-46.046,167.904,167.923,2,508,509,-999,-999,-999,-999,-999,-999,-999,-999,15319789,15307197,-999,-999,-999,-999,-999,-999,-999,-999,0.0158,0.024,3.11,2131,,,
118080,5970000,399,15279388,355,15287644,-45.628,-45.63,167.975,167.98,2,456,457,-999,-999,-999,-999,-999,-999,-999,-999,15271068,15264780,-999,-999,-999,-999,-999,-999,-999,-999,0.0363,0.024,3.58,480,,,
3082816,3083000,400,15286500,355,15287644,-45.613,-45.63,167.977,167.98,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0481,0.024,2.54,1304,,,
7403392,7403000,401,15290548,351,15300364,-45.66,-45.669,168.046,168.08,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0286,0.024,4,5844,,,
1467648,1468000,402,15264652,351,15300364,-45.661,-45.669,168.056,168.08,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0106,0.024,1.73,166,,,
524480,6476000,403,15425686,291,15425614,-46.129,-46.129,168.034,168.023,2,454,455,-999,-999,-999,-999,-999,-999,-999,-999,15425846,15344934,-999,-999,-999,-999,-999,-999,-999,-999,1.00E-04,0.024,3.74,981,,,
2534080,2534000,404,15363262,291,15425614,-46.136,-46.129,168.022,168.023,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0092,0.024,2.3,1097,,,
4463808,4464000,405,15379310,163,15396878,-46.144,-46.119,167.897,167.935,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.035,0.024,3.08,3259,,,
4135488,4135000,406,15367942,163,15396878,-46.129,-46.119,167.908,167.935,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0415,0.024,2.96,1494,,,
4413056,4413000,407,15352373,337,15363277,-45.797,-45.831,168.093,168.125,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0254,0.024,3.06,3813,,,
3453184,3453000,408,15351821,337,15363277,-45.82,-45.831,168.128,168.125,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0028,0.024,2.7,2995,,,
7220288,7220000,409,15430846,187,15430630,-46.024,-46.098,168.093,168.022,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0031,0.024,3.95,7070,,,
562688,563000,410,15298198,187,15430630,-46.103,-46.098,168.027,168.022,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,1.05,67,,,
6978304,6978000,411,15355125,375,15360549,-45.938,-45.954,168.024,168.017,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0141,0.024,3.88,2475,,,
268544,682000,412,15265781,375,15360549,-45.95,-45.954,168.02,168.017,2,528,529,-999,-999,-999,-999,-999,-999,-999,-999,15126053,15249693,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,1.16,475,,,
1216192,6228000,413,15292052,289,15293996,-45.733,-45.725,167.97,167.979,2,472,473,-999,-999,-999,-999,-999,-999,-999,-999,15283364,15234220,-999,-999,-999,-999,-999,-999,-999,-999,0.0153,0.024,3.66,1367,,,
1328640,1329000,414,15250236,289,15293996,-45.728,-45.725,167.957,167.979,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.027,0.024,1.64,776,,,
55168,5083000,415,15349509,357,15354517,-45.791,-45.793,168.126,168.132,2,470,471,-999,-999,-999,-999,-999,-999,-999,-999,15338381,15314765,-999,-999,-999,-999,-999,-999,-999,-999,0.0035,0.024,3.3,550,,,
2340224,2340000,416,15334765,357,15354517,-45.805,-45.793,168.109,168.132,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0098,0.024,2.21,188,,,
574464,6147000,417,15383310,4,15399270,-46.258,-46.266,168.124,168.127,2,464,465,-999,-999,-999,-999,-999,-999,-999,-999,15374374,15315550,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,3.64,1002,,,
1198592,1199000,418,15337606,4,15399270,-46.272,-46.266,168.132,168.127,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,1.56,295,,,
3881024,3881000,419,15347701,373,15361245,-45.916,-45.907,168.206,168.149,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0341,0.024,2.87,4201,,,
3404224,3404000,420,15349045,373,15361245,-45.909,-45.907,168.198,168.149,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0347,0.024,2.68,3764,,,
5201728,5202000,421,15366485,329,15374189,-45.962,-46.016,168.038,168.036,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0065,0.024,3.34,5160,,,
1992320,1992000,422,15328109,329,15374189,-45.986,-46.016,168.039,168.036,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0074,0.024,2.03,2125,,,
4426240,4426000,423,15436686,55,15437174,-46.057,-46.079,168.091,168.072,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0048,0.024,3.07,8461,,,
2640896,2641000,424,15420278,55,15437174,-46.056,-46.079,168.096,168.072,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.024,2.35,2492,,,
3836928,3837000,425,15310740,325,15311452,-45.647,-45.666,168.135,168.173,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0079,0.024,2.85,2657,,,
3193024,3193000,426,15269844,325,15311452,-45.647,-45.666,168.168,168.173,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.008,0.024,2.59,2674,,,
4143616,4144000,427,15302685,102,15396093,-45.762,-45.799,168.117,168.155,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0102,0.024,2.96,4992,,,
2812608,2813000,428,15395869,102,15396093,-45.767,-45.799,168.129,168.155,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0106,0.024,2.43,3124,,,
2618816,6468000,429,15424494,53,15425670,-46.086,-46.101,168.101,168.067,2,498,499,-999,-999,-999,-999,-999,-999,-999,-999,15421286,15305942,-999,-999,-999,-999,-999,-999,-999,-999,0.0025,0.024,3.73,3498,,,
453568,454000,430,15326390,53,15425670,-46.096,-46.101,168.078,168.067,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.00E-04,0.024,0.94,584,,,
5301312,5301000,431,15354117,83,15330989,-45.864,-45.859,168.038,168.089,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0292,0.024,3.37,3367,,,
1206976,1207000,432,15274277,83,15330989,-45.852,-45.859,168.084,168.089,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0297,0.024,1.56,454,,,
3712768,3713000,433,15290028,205,15295316,-45.688,-45.716,168.195,168.22,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0054,0.024,2.8,3872,,,
3047040,3047000,434,15285708,205,15295316,-45.7,-45.716,168.192,168.22,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0046,0.024,2.53,2711,,,
5697792,5698000,435,15365381,117,15370533,-45.787,-45.791,168.239,168.209,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0052,0.024,3.5,3372,,,
986496,986000,436,15282709,117,15370533,-45.79,-45.791,168.222,168.209,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.004,0.024,1.41,197,,,
172480,4146000,437,15338669,314,15363893,-45.89,-45.892,168.077,168.082,2,490,491,-999,-999,-999,-999,-999,-999,-999,-999,15315077,15325533,-999,-999,-999,-999,-999,-999,-999,-999,0.0356,0.024,2.97,571,,,
2269056,2269000,438,15329197,314,15363893,-45.906,-45.892,168.069,168.082,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0232,0.024,2.17,213,,,
3272576,3273000,439,15339157,379,15363301,-45.903,-45.883,168.222,168.212,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0249,0.024,2.62,2317,,,
3063296,3063000,440,15354613,379,15363301,-45.91,-45.883,168.215,168.212,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0056,0.024,2.54,188,,,
3506048,3506000,441,15338821,335,15359501,-45.891,-45.891,168.204,168.178,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0384,0.024,2.72,2467,,,
2803904,2804000,442,15333309,335,15359501,-45.876,-45.891,168.19,168.178,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0394,0.024,2.42,1190,,,
4320128,4320000,443,15350965,87,15354181,-45.876,-45.875,168.172,168.139,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0241,0.024,3.03,3785,,,
1991488,1991000,444,15328893,87,15354181,-45.861,-45.875,168.166,168.139,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0011,0.024,2.03,1536,,,
1060352,5372000,445,15384934,383,15395846,-46.241,-46.249,168.063,168.067,2,482,483,-999,-999,-999,-999,-999,-999,-999,-999,15370830,15361542,-999,-999,-999,-999,-999,-999,-999,-999,0.0035,0.024,3.39,999,,,
585728,586000,446,15299078,383,15395846,-46.254,-46.249,168.058,168.067,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0156,0.024,1.08,141,,,
1576576,5332000,447,15421934,363,15425502,-46.072,-46.089,168.125,168.104,2,502,503,-999,-999,-999,-999,-999,-999,-999,-999,15351445,15292389,-999,-999,-999,-999,-999,-999,-999,-999,0.0028,0.024,3.38,2582,,,
311488,311000,448,15274862,363,15425502,-46.091,-46.089,168.098,168.104,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.024,0.78,58,,,
3284096,3284000,449,15276276,249,15303204,-45.68,-45.689,168.043,168.039,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0521,0.024,2.63,2124,,,
2398592,2399000,450,15249844,249,15303204,-45.687,-45.689,168.018,168.039,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0522,0.024,2.23,903,,,
253248,253000,451,15136612,249,15303204,-45.695,-45.689,168.035,168.039,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2327,0.024,0.7,807,,,
4306304,4306000,452,15374150,229,15394870,-46.101,-46.083,167.894,167.907,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0054,0.024,3.02,1663,,,
