numqpar,q_ratep1,q_ratep2,q_ratep3,q_ratep4,q_ratep5,q_ratep6,q_ratep7,q_ratep8,q_ratep9,q_ratep10,q_ratep11,q_ratep12,q_ratep13,q_ratep14,q_ratep15,q_ratep16,q_ratep17,q_ratep18,q_ratep19,q_ratep20,qm_ratep1,qm_ratep2,qm_ratep3,qm_ratep4,qm_ratep5,qm_ratep6,qm_ratep7,qm_ratep8,qm_ratep9,qm_ratep10,qm_ratep11,qm_ratep12,qm_ratep13,qm_ratep14,qm_ratep15,qm_ratep16,qm_ratep17,qm_ratep18,qm_ratep19,qm_ratep20,tentryp1,tentryp2,tentryp3,tentryp4,tentryp5,tentryp6,tentryp7,tentryp8,tentryp9,tentryp10,tentryp11,tentryp12,tentryp13,tentryp14,tentryp15,tentryp16,tentryp17,tentryp18,tentryp19,tentryp20,t_exitp1,t_exitp2,t_exitp3,t_exitp4,t_exitp5,t_exitp6,t_exitp7,t_exitp8,t_exitp9,t_exitp10,t_exitp11,t_exitp12,t_exitp13,t_exitp14,t_exitp15,t_exitp16,t_exitp17,t_exitp18,t_exitp19,t_exitp20,q_flagp1,q_flagp2,q_flagp3,q_flagp4,q_flagp5,q_flagp6,q_flagp7,q_flagp8,q_flagp9,q_flagp10,q_flagp11,q_flagp12,q_flagp13,q_flagp14,q_flagp15,q_flagp16,q_flagp17,q_flagp18,q_flagp19,q_flagp20
17,8.15131861600094e-05,8.15088569652289e-05,8.15053062979132e-05,8.14941377029754e-05,8.14816594356671e-05,8.14683735370636e-05,8.14618470030837e-05,8.14540035207756e-05,8.14473460195586e-05,8.14392333268188e-05,8.14328086562455e-05,8.14309023553506e-05,8.14246450318024e-05,8.14168597571552e-05,8.14160666777752e-05,8.14107625046745e-05,8.14052546047606e-05,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,8.15131861600094e-05,8.15088569652289e-05,8.15053062979132e-05,8.14941377029754e-05,8.14816594356671e-05,8.14683735370636e-05,8.14618470030837e-05,8.14540035207756e-05,8.14473460195586e-05,8.14392333268188e-05,8.14328086562455e-05,8.14309023553506e-05,8.14246450318024e-05,8.14168597571552e-05,8.14160666777752e-05,8.14107625046745e-05,8.14052546047606e-05,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-29835.9023730606,-28216.8992809579,-26877.3649586216,-23268.4567095488,-19658.3745427728,-16047.575719893,-14400,-12435.8543506861,-10800,-8823.87469173968,-7200,-6724.18761396408,-5212.36995777488,-3124.09410425276,-2920.86431228369,-1602.17309775203,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,1619.63688625395,2959.69065237045,6570.23483744264,10182.1449398026,13794.8895949572,15443.4221302718,17408.7169233188,19045.5471151173,21022.8620201945,22647.6786252186,23123.7699100524,24636.5048206598,26725.9222637862,26929.2691778615,28248.7376886755,29851.7191041037,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127,-127
2,2.42462374444585e-05,2.42435053223744e-05,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,2.42462374444585e-05,2.42435053223744e-05,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-1643.28985740244,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,1643.36392209679,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
4,0.00543864024803042,0.00543465837836266,0.00542349368333817,0.00541887106373906,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0.00543864024803042,0.00543465837836266,0.00542349368333817,0.00541887106373906,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-4330.09474956244,-3600,-1547.45792131126,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,731.362722098827,2787.46918997169,4336.40587428957,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
9,0.00560823222622275,0.00560814933851361,0.00560686457902193,0.00560646923258901,0.00560642872005701,0.00560580426827073,0.00560406502336264,0.00560347735881805,0.00560345407575369,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0.00560823222622275,0.00560814933851361,0.00560686457902193,0.00560646923258901,0.00560642872005701,0.00560580426827073,0.00560406502336264,0.00560347735881805,0.00560345407575369,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-6514.8093688786,-6348.89922139049,-4260.89743263274,-3658.67557762563,-3600,-2745.23464933783,-669.67490580678,-24.95584179461,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,165.948674790561,2254.54742377251,2856.95306310803,2915.64747977257,3770.70324771851,5847.07174168527,6492.06419753283,6517.03091023117,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
18,0.0041235969401896,0.00411825580522418,0.0041120876558125,0.00410234555602074,0.00410037953406572,0.00409462070092559,0.00408873101696372,0.00408261967822909,0.00407320028170943,0.00407202867791057,0.00406730361282825,0.00406566308811307,0.00405895384028554,0.0040543032810092,0.00404341984540224,0.0040379106067121,0.00402789609506726,0.00402677711099386,9.96920996838687e+36,9.96920996838687e+36,0.0041235969401896,0.00411825580522418,0.0041120876558125,0.00410234555602074,0.00410037953406572,0.00409462070092559,0.00408873101696372,0.00408261967822909,0.00407320028170943,0.00407202867791057,0.00406730361282825,0.00406566308811307,0.00405895384028554,0.0040543032810092,0.00404341984540224,0.0040379106067121,0.00402789609506726,0.00402677711099386,9.96920996838687e+36,9.96920996838687e+36,-59675.2647846788,-57600,-54000,-47981.0050979406,-46684.6698423252,-43022.0548562035,-39352.3467878923,-35677.6373691037,-29825.2604135871,-29123.5060652569,-26191.4588295594,-25200,-21027.1916945204,-18000,-10800,-7200,-743.706909433007,0,9.96920996838687e+36,9.96920996838687e+36,0,2106.19188014418,5742.00057990849,11817.7023557648,13125.5053494275,16821.7544291466,20525.9290283471,24236.4746409059,30144.2358725742,30852.889855653,33812.7989302427,34813.941496484,39026.4084979445,42081.1461786106,49345.780754678,52978.5900345296,59494.6877665818,60245.0905190334,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
16,0.0051448093727231,0.00514376303181052,0.00514251599088311,0.005141899921,0.00514057511463761,0.00513902259990573,0.00513667752966285,0.00513486377894878,0.00513218250125647,0.00512782949954271,0.00512721529230475,0.00512382667511702,0.00512179033830762,0.00511818798258901,0.00511710671707988,0.00511681288480759,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0.0051448093727231,0.00514376303181052,0.00514251599088311,0.005141899921,0.00514057511463761,0.00513902259990573,0.00513667752966285,0.00513486377894878,0.00513218250125647,0.00512782949954271,0.00512721529230475,0.00512382667511702,0.00512179033830762,0.00511818798258901,0.00511710671707988,0.00511681288480759,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-22655.9826445282,-21202.7998677194,-19730.7961636335,-19048.1700659841,-17606.1423512846,-16128.9593167454,-14000.2429437935,-12518.9625454172,-10385.3768160418,-7200,-6762.32861358672,-4507.27343548089,-3131.98629555851,-875.573542118073,-182.459010288119,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,1455.02691111714,2929.22745942324,3612.93963994831,5057.30360104889,6537.22501517087,8670.07956270874,10154.5631963238,12292.8866272643,15485.9618665054,15924.7204344273,18185.7753813267,19564.6715983972,21827.4723675326,22522.5060596615,22705.4863023385,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
14,0.0693262815475464,0.0693081393837929,0.069260947406292,0.0691971182823181,0.0691797882318497,0.0691278725862503,0.0691016837954521,0.0690412819385529,0.0689917728304863,0.0689734593033791,0.0689222663640976,0.0688950642943382,0.0688356161117554,0.0687865540385246,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0.0693262815475464,0.0693081393837929,0.069260947406292,0.0691971182823181,0.0691797882318497,0.0691278725862503,0.0691016837954521,0.0690412819385529,0.0689917728304863,0.0689734593033791,0.0689222663640976,0.0688950642943382,0.0688356161117554,0.0687865540385246,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-9468.59031775594,-9150.16239858419,-8321.49400308728,-7200,-6896.15654146671,-5985.18607957661,-5526.4577042833,-4467.66721237451,-3600,-3278.52920233458,-2379.4623663649,-1902.76375488937,-860.125822812319,0,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,0,319.419297464192,1150.66778451949,2275.65579753369,2580.44873224944,3494.26528346539,3954.43057815731,5016.53804810345,5886.92721860856,6209.4054081589,7111.29066050798,7589.48782984912,8635.40394752473,9498.23826421797,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127,-127,-127,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
18,0.00625606905668974,0.00625047786161304,0.006244579795748,0.00624360144138336,0.00623758370056748,0.00623656343668699,0.00623041717335582,0.00622934894636273,0.00622307695448399,0.00622195098549128,0.006214355584234,0.00620658416301012,0.00619875034317374,0.00619096821174026,0.00618670368567109,0.0063147465698421,0.00636413972824812,0.00647402601316571,9.96920996838687e+36,9.96920996838687e+36,0.00625606905668974,0.00625047786161304,0.006244579795748,0.00624360144138336,0.00623758370056748,0.00623656343668699,0.00623041717335582,0.00622934894636273,0.00622307695448399,0.00622195098549128,0.006214355584234,0.00620658416301012,0.00619875034317374,0.00619096821174026,0.00618670368567109,0.0063147465698421,0.00636413972824812,0.00647402601316571,9.96920996838687e+36,9.96920996838687e+36,-37681.634247534,-34650.6647892594,-31546.0819135755,-31025.6762023196,-27931.5428036228,-27399.6999167278,-24316.5919812024,-23772.6317891181,-20701.2271678522,-20144.4391990602,-16515.1455433145,-12884.9499841556,-9254.45244625211,-5624.30546405166,-3600,-1995.06533367187,-1376.47654533386,0,9.96920996838687e+36,9.96920996838687e+36,0,3044.4470089376,6163.26677984744,6686.03677021712,9794.71873816103,10329.0301625356,13427.0214928687,13973.5706274286,17060.1881375834,17619.7091921121,21267.4583816156,24916.5703546628,28566.1693299934,32215.3257075772,34250.062876083,35546.1175021902,36047.8892250136,37168.9717146158,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127
-2147483647,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
18,3.89643646485638e-05,3.89567903766874e-05,3.89467786590103e-05,3.89404558518436e-05,3.8937901990721e-05,3.89342021662742e-05,3.89283923141193e-05,3.89142114727292e-05,3.89106753573287e-05,3.89068773074541e-05,3.89046981581487e-05,3.88994558306877e-05,3.88949301850516e-05,3.8891339499969e-05,3.88848820875864e-05,3.88798071071506e-05,3.88749285775702e-05,3.88709886465222e-05,9.96920996838687e+36,9.96920996838687e+36,3.89643646485638e-05,3.89567903766874e-05,3.89467786590103e-05,3.89404558518436e-05,3.8937901990721e-05,3.89342021662742e-05,3.89283923141193e-05,3.89142114727292e-05,3.89106753573287e-05,3.89068773074541e-05,3.89046981581487e-05,3.88994558306877e-05,3.88949301850516e-05,3.8891339499969e-05,3.88848820875864e-05,3.88798071071506e-05,3.88749285775702e-05,3.88709886465222e-05,9.96920996838687e+36,9.96920996838687e+36,-59601.5293850303,-57600,-54000,-50400,-48343.6423232406,-44743.3590018153,-38636.0793840215,-24808.446096085,-21205.5129630938,-17005.1308124661,-14400,-10800,-8740.54842121899,-7200,-5140.29032400995,-3600,-1539.98403702676,0,9.96920996838687e+36,9.96920996838687e+36,0,2006.16545904428,5612.2921551913,9216.16398462653,11274.0856126249,14876.635721527,20987.4739939719,34823.7978391126,38428.8984782994,42631.6097033024,45238.0756512135,48841.2908073589,50903.5170814991,52446.2696057931,54509.9411064163,56053.3448384032,58116.3561709002,59658.7579900846,9.96920996838687e+36,9.96920996838687e+36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,-127
